run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,unexpected_tool_call,no_tool,send,False,False,False,expected no tool call
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T103907304372,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,provider_error,timeline,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,provider_error,social_search,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,provider_error,lookup,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,provider_error,fetch,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,provider_error,timeline,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,provider_error,lookup,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,provider_error,social_search,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,provider_error,no_tool,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,provider_error,no_tool,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,provider_error,clarify,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,provider_error,clarify,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,provider_error,clarify,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,provider_error,lookup|social_search,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,provider_error,no_tool,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,provider_error,timeline,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,provider_error,lookup,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,provider_error,timeline,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,provider_error,fetch,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,provider_error,timeline,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T110224044282,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,provider_error,lookup,,False,False,False,"PermissionDeniedError: Error code: 403 - {'error': {'message': 'This model is not available in your region.', 'code': 403}}"
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,unexpected_tool_call,no_tool,send,False,False,False,expected no tool call
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,timeline,False,False,False,missing tool call clarify; extra tool call timeline
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,missing_tool_call,clarify,fetch,False,False,False,missing tool call clarify; extra tool call fetch
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,missing_tool_call,clarify,send,False,False,False,missing tool call clarify; extra tool call send
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"query: expected 'AI', got 'AI news'; topic: expected 'news', got None"
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,unexpected_tool_call,no_tool,send,False,False,False,expected no tool call
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v0_B_base_openrouter_20260729T111453390683,v0,v0+peb1c8179815b+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,social_search,False,False,False,missing tool call clarify; extra tool call social_search
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v1_B_base_openrouter_20260729T111927814737,v1,v1+pde023367d0e8+td2571048e775,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v2_B_base_openrouter_20260729T112139578740,v2,v2+p3d22dc1cfd55+td2571048e775,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112331310098,v3,v3+p3d22dc1cfd55+t3f293ba79e13,base,M06_switch_tool,True,wrong_tool,extra_tool_call,lookup,lookup|social_search,False,False,False,extra tool call social_search
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T112518414154,v3,v3+p57c0fffa0585+t320525988ccc,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
